,Latitude,Longitude,Restaurant Name,Legal Business Name,Postcode,Food Service Establishment Permit #,Business Address,Landmark District or Building
6843,40.729131,-73.985304,TSUKIMI,TKM 228 EAST 10TH ST LLC,10003,50094304,"228 EAST 10TH STREET, Manhattan, NY",no
6844,40.763306,-73.980727,FACES &amp; NAMES,FACES &amp; NAMES INC,10019,40568591,"161 WEST   54 STREET, Manhattan, NY",no
6845,40.751856,-73.973667,Amaze43 Corp,Amaze,10017,50058785,"694 3rd Avenue , Manhattan, NY",no
6846,40.631015999999995,-74.101896,Jody's Club Forest,415 Forest Rest Inc.,10301,40369158,"372 Forest Ave, Staten Island, NY",no
6847,40.75588,-73.882403,Lima Restaurant,Lima Restaurant Corp.,11372,50041663,"8507 Northern Blvd, Queens, NY",no
6848,40.734761999999996,-73.999502,Pinto Garden,Sabiangboon8 Inc,10011,653512,"117  West 10 Street, Manhattan, NY",no
6849,40.740992,-73.995919,GLUR THAI,GLUR LLC,10011,50098784,"144  W 19th St, Manhattan, NY",no
6850,40.726960999999996,-73.992983,VIC'S,31 GREAT JONES RESTAURANT CORP,10012,40165359,"31  GREAT JONES STREET, Manhattan, NY",no
6851,40.686624,-73.975178,Black Forest Brooklyn,Black Forest Hospitality Group LLC,11217,50003498,"733 Fulton Street, Brooklyn, NY",no
6852,40.771271,-73.922526,Coffee Plus Cake,"Sukkah Sweets, Inc.",11102,50080468,"25-11  Astoria Boulevard , Queens, NY",no
6853,40.621901,-74.03171,HoM,"HoM Imports, Inc.",11209,50067501,"8810 3rd Avenue, Brooklyn, NY",no
6854,40.747142,-73.888529,LUNA'S FOOD CORP,LUNA'S FOOD CORP,11372,50090647,"7702 ROOSEVELT AVE, Queens, NY",no
6855,40.689544,-73.970919,Evelina,Aurora FG Inc,11215,50062832,"211 DeKalb Avenue, Brooklyn, NY",yes
6856,40.685268,-74.002596,40KNOTS,MIKNIC LLC,11231,41532133,"200 COLUMBIA STREET, Brooklyn, NY",no
6857,40.744321,-73.990249,Melt Shop,"MS w26, llc",10010,41693280,"55 w 26th street, Manhattan, NY",no
6858,40.674252,-73.982079,CALEXICO,CALEXICO 278B LLC,11215,50007424,"278B 5 AVENUE, Brooklyn, NY",no
6859,40.823321,-73.945088,dunkin donuts,NYC 145 FOODS INC,10030,41704593,"680 st. nicholas avenue, Manhattan, NY",no
6860,40.74765,-73.883703,Gato Verde Sports Bar Corp,Gato Verde Sports Bar,11372,41450143,"8214  Roosevelt Avenue, Queens, NY",no
6861,40.771122999999996,-73.95359,Spice,Spice Corner 236 INC.,10075,41542801,"1479  1st Ave, Manhattan, NY",no
6862,40.848406,-73.889411,ADRIAN TROPICAL,ADRIAN TROPICAL,10457,50081051,"674  E 180TH STREET, Bronx, NY",no
6863,40.684146999999996,-73.832628,Gt Kingston Diner,Gt Kingston Diner Inc,11419,50092545,"109 08  Liberty Ave , Queens, NY",no
6864,40.744562,-73.911229,La Adelita de Woodside Restaurant & Bar,La Adelita de Woodside Corp,11377,50102039,"5321 Roosevelt ave, Queens, NY",yes
6865,40.764392,-73.966594,ORIGINAL RAY'S PIZZA,"LEXINGTON PIZZA &amp; RESTAURANT,INC.",10065,41078099,"811 LEXINGTON AVENUE, Manhattan, NY",no
6866,40.750741999999995,-73.87479300000001,Barzola,Barzola's Restaurant III Inc.,11372,41106321,"9212 37th Ave, Queens, NY",no
6867,,,DADAM,DONG E SNACK INC,11354,50074241,"4119193 152-24 NORTHERN BLVD, Queens, NY",no
6868,40.711531,-73.945162,BK JANI,BK JANI LLC,11211,50091446,"679 Grand St, Brooklyn, NY",no
6869,40.763022,-73.831715,Mingle Restaurant Inc,Mingle Restaurant Inc,11354,50069847,"13553  Northern Blvd, Queens, NY",no
6870,40.672925,-73.950222,Taqueria Milear,Taqueria Milear LLC,11216,50018544,"752 A Nostrand Ave, Brooklyn, NY",no
6871,40.739160999999996,-74.005442,Feast On Us,Feast On Us,10014,50033767,"645  Hudson Street, Manhattan, NY",yes
6872,40.763352000000005,-73.827989,88 Weijia,88 Weijia Inc,11354,50085486,"36-24 Union Street, Queens, NY",no
6873,40.764567,-73.916404,Sugar Freak Astoria,Chella Luna Inc,11103,50082869,"37-11 30th Avenue, Queens, NY",no
6874,40.715175,-73.99874799999999,CHA CHAN TANG,TEABISTRO,10013,50083194,"42c mott st, Manhattan, NY",no
6875,40.710705,-73.9674,Patrizias of Brooklyn,Family Group enterprises inc,11249,41263597,"35 broadway, Brooklyn, NY",no
6876,40.851287,-73.939635,Saggio Restaurant Inc,Saggio Restaurant Inc,10033,41549888,"829  West 181st Street, Manhattan, NY",no
6877,40.754543,-73.989334,Carraghers,Dalglish7 Inc,10018,50033707,"228  West 39th, Manhattan, NY",no
6878,40.583565,-73.949432,Momo Hibachi Steakhouse,Momoyama Restaurant Inc,11235,41545645,"1901 Emmons Ave, Brooklyn, NY",yes
6879,40.752465,-73.989544,MOOYAH BURGERS,PRIMARY RETAILS CONCEPTS LLC,10018,50105242,"485 7 AVENUE, Manhattan, NY",yes
6880,40.592849,-73.92515300000001,2716 Gerritsen Avenue,2716 S & K Corp,11229,50057543,"2716  Gerritsen Avenue, Brooklyn, NY",no
6881,40.769758,-73.966616,LE CHARLOT,THIERRY INC.,10021,40720288,"19 EAST  69TH STREET, Manhattan, NY",yes
6882,40.742609,-73.996741,Pasta By Hudson,CHELSEA PASTA LLC,10011,50106141,"180 7 AVENUE, Manhattan, NY",no
6883,40.747793,-73.987029,THE MAZE,DA ROOM LLC,10001,50050424,"32 WEST   32 STREET, Manhattan, NY",no
6884,40.729624,-73.998503,The Half Pint,Half Pint on Thompson LLC,10012,41263879,"76 West 3rd street, Manhattan, NY",yes
6885,40.7649,-73.812155,Jeong Yook,Jeong Yook Inc,11352,50100307,"152-12 Northern Blvd, Queens, NY",no
6886,40.671116999999995,-73.957819,Aita Trattoria,Regine Restaurants LLC,11238,50008983,"798-A Franklin ave, Brooklyn, NY",no
6887,40.715007,-74.007889,Little Italy Pizza,Chambers Church Pizza Inc,10007,41398154,"154  Church St, Manhattan, NY",yes
6888,40.729984,-73.957623,Sereneco,WILLIAM VAN DOLSEN,11222,50114299,"113 FRANKLIN STREET, Brooklyn, NY",no
6889,40.755587,-73.885161,La pollera coloradaII,Bovicar Inc,11372,4161948,"82-11 Northern Blvd , Queens, NY",no
6890,40.760734,-73.92277,The Highwater,Loganberry LLC,11106,50058302,"34-20 Broadway, Queens, NY",no
6891,40.734268,-74.006221,Katana Kitten,Alfred B Hospitality LLC,10014,50080918,"531 Hudson Street, Manhattan, NY",yes
6892,40.68362,-73.98184599999999,O'Sullivan's Pub& Grub LTD.,O'Sullivan's Pub7Grub LTD.,11209,40383033,"89 3 AVE., Brooklyn, NY",no
6893,40.677135,-73.963649,KONDITORI,PIRK WASHINGTON LLC,11238,50003699,"696 WASHINGTON AVENUE, Brooklyn, NY",no
6894,40.724385999999996,-73.99110999999999,the alchemist's kitchen,"paulmil cafe, inc",10003,50035436,"21 east  1st street, Manhattan, NY",no
6895,40.725381,-73.97792,Esperanto,177 Chrystie Inc,10009,40711118,"145 Avenue C, Manhattan, NY",no
6896,40.702126,-73.92419699999999,TEQUILA FIESTA BAR RESTAURANT,TEQUILA FIESTA  BAR RESTAURANT CORP,11237,50109843,"280 KNICKERBOCKER AVENUE, Brooklyn, NY",no
6897,40.762834000000005,-73.971583,Green Cafe,36 East 58 Street  New York Food Co Inc,10022,50048717,"36 East 58 Street, Manhattan, NY",no
6898,40.807857,-73.94913199999999,Accra Restaurant No 3 Corp,Accra Restaurant No 3 Corp,10027,41717742,"2065  Adam Clayton Powell Jr Blvd , Manhattan, NY",no
6899,40.709606,-74.009555,La Parisienne,AB hospitality inc,10038,50071226,"9  maiden lane, Manhattan, NY",no
6900,40.707249,-73.897295,GYRO WORLD,GW RIDGEWOOD LLC,11385,5001,"66-57 FRESH POND RD, Queens, NY",no
6901,40.768862,-73.95440699999999,Sushi Ishikawa,DH and Sons Inc,10021,50065089,"419 E 74th St, Manhattan, NY",no
6902,40.750367,-73.878501,VIVA CEVICHE CORP,VIVA CEVICHE CORP,11372,50104111,"88-15  37TH AVE, Queens, NY",yes
6903,40.780941999999996,-73.976233,CAFE FRIDA,IXHEL CORPORATION,10024,40758427,"368 COLUMBUS AVENUE, Manhattan, NY",yes
6904,40.674869,-73.976473,OITA,BROOKLYN NY FOOD LLC,11215,50108882,"833 UNION STREET, Brooklyn, NY",no
6905,40.711975,-73.943975,Ore Bar,Orephans Inc,11211,50091295,"277 Graham Avenue, Brooklyn, NY",no
6906,40.764873,-73.771666,PAPAZZIO RESTAURANT,PAZI INC. DBA PAPAZZIO,11361,40390241,"3938 BELL BOULEVARD, Queens, NY",no
6907,40.857329,-73.88590699999999,Clinton Hall,Bronx Brew LLC,10458,50059232,"601 E 189th Street, Bronx, NY",no
6908,40.583478,-73.95022800000001,MASAL PLUS CAFE,BERR LLC,11235,50106820,"1809 EMMONS AVENUE, Brooklyn, NY",no
6909,,,Park Asia,Parkville Corp,11120,50009013,"801 66th Street, Brooklyn, NY",no
6910,,,Fifth Hammer Brewing Co,DSCC Ventures IN,11101,N/Abrewe,"1028 1036 46th Ave, Queens, NY",no
6911,40.764835999999995,-73.991665,The Waylon,736 Tenth Avenue Cafe LLC,10019,50016825,"736 10th Avenue , Manhattan, NY",no
6912,40.709644,-74.012711,Co-pat restaurant inc,oharas restaurant,10006,40379890,"120 Cedar st, Manhattan, NY",no
6913,40.677795,-73.9688,Olde  Brooklyn bagel shoppe,645 bagels Corp,11238,50077163,"645  Vanderbilt ave , Brooklyn, NY",yes
6914,40.722739000000004,-73.989632,Bar Goto,Liquid Samuari LLC,10002,50036584,"245 Eldridge Street, Manhattan, NY",no
6915,40.854221,-73.93015799999999,EL JOBITO SEAFOOD RESTAURANT CORP,EL JOBITO SEAFOOD RESTAURANT CORP,10040,50076997,"1579 ST NICHOLAS AVENUE, Manhattan, NY",no
6916,40.725351,-73.946045,Diamond Lil,South of Heaven LLC,11222,50063620,"179 Nassau Ave, Brooklyn, NY",no
6917,40.776668,-73.989233,BLU  Cafe,BLU Real Estate Cafe LLC,10069,50069534,"120  Riverside Blvd , Manhattan, NY",no
6918,40.730073,-73.98658499999999,Dinah,Dinah Corp,10003,50051638,"166  2nd Avenue , Manhattan, NY",no
6919,40.848139,-73.856154,La Masa Restaurant,La Masa Corp,10462,50015405,"1000  Morris Park Ave , Bronx, NY",no
6920,40.700158,-73.919785,Darlings,RG Bar G LLC,11237,50050931,"242  Himrod Street, Brooklyn, NY",no
6921,40.746089000000005,-73.89536600000001,IHAWAN,IHAWAN Corp.,11377,113376658,"40-06  70th street , Queens, NY",no
6922,40.763775,-73.96706999999999,Lilliandloo,792 Restaurant Food Corp,10065,41221373,"792  Lexington Ave, Manhattan, NY",no
6923,40.714949,-73.96080400000001,Martha's Country Bakery,Martha's 263 Bedford Ave LLC,11211,50051269,"263 Bedford Ave, Brooklyn, NY",no
6924,40.717669,-73.85700899999999,MANOR OKTOBERFEST FOREST HILLS,"MANOR OKTOBERFEST FOREST HILLS, INC.",11375,41455224,"7311 Yellowstone Blvd, Queens, NY",no
6925,40.706553,-74.011033,BLUE BOTTLE COFFEE,"BLUE BOTTLE COFFEE, INC",10005,50104404,"20 BROAD STREET, Manhattan, NY",yes
6926,40.853997,-73.88889499999999,Estrelllita Poblana,La leona Corp,10458,50094990,"2328  Arthur Ave , Bronx, NY",no
6927,40.713619,-73.949308,Portenas,Portenas Inc,11211,50086550,"557 Lorimer Street, Brooklyn, NY",no
6928,40.727821999999996,-73.985135,Davey's Ice Cream,"Davemerica, Inc.",10003,41721738,"137 1ST AVENUE, Manhattan, NY",no
6929,40.726186,-73.983869,Avant Garden,Derossi Veg LLC,10009,50038775,"130 E 7th Street, Manhattan, NY",no
6930,40.598690999999995,-73.961225,Gurman Restaurant,Gurman Restaurant,11223,41480215,"2402 Coney Island Ave, Brooklyn, NY",no
6931,40.750085999999996,-73.81855999999999,BAO BUTONG,BAOBUTONG FOOD INC.,11355,50106518,"4624 KISSENA BLVD, Queens, NY",no
6932,40.750665999999995,-73.87566,Polleria Azoguenita,Polleria Azoguenita INC,11372,50080423,"91-23  37th Avenue, Queens, NY",no
6933,40.854257000000004,-73.888693,Enzos of Arthur Avenue,2343 Enzo Holdings LLC,10458,50063280,"2339-2343 Arthur ave, Bronx, NY",no
6934,40.826758,-73.946505,BRISA DOMINICANA RESTAURANT CORP,BRISA DOMINICANA RESTAURANT CORP,10031,50075147,"1764 AMSTERDAM AVENUE , Manhattan, NY",no
6935,40.775459999999995,-73.947477,Arturo's,Arturo's Park Inc,10028,40375616,"1617 York AVE, Manhattan, NY",no
6936,40.804939000000005,-73.954978,PIZZA STOP,2166 FREDERICK DOUGLASS BLVD INC,10026,50061111,"2166 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY",no
6937,40.762444,-73.77039599999999,THE LAZY COW,BAYVIEW HOSPITALITY GROUP LLC.,11361,50112237,"4207 BELL BLVD, Queens, NY",no
6938,40.758669,-73.975541,Toasties,RJ 51 Inc.,10022,41432588,"23 East 51st Street, Manhattan, NY",no
6939,40.726046999999994,-73.991908,Gemma,"Bowery F&B, LLC",10003,41258669,"335 Bowery, Manhattan, NY",no
6940,40.715916,-73.993103,KUIH CAFE,ISTIMEWA INC,10002,50102109,"46 ELDRIDGE STREET, Manhattan, NY",no
6941,40.749951,-73.882284,Helena Fusion Restaurant,El encuentro Inc,11372,50105381,"8404 37th ave , Queens, NY",yes
6942,40.805121,-73.96601700000001,SHAKING CRAB,SC BROADWAY LLC,10025,50060215,"2869 BROADWAY, Manhattan, NY",no
6943,40.740998,-73.992234,Bounce Sporting Club,New Lounge 4324 LLC,10010,41067651,"55 west 21st street , Manhattan, NY",yes
6944,40.756553000000004,-73.92512099999999,Sac's Place,"Anthony & Domenico, inc.",11106,50093897,"35-11 35th avenue, Queens, NY",yes
6945,40.779655,-73.949987,The Auction House,300 East 89th street Restaurant Corp,10128,40396488,"300  East 89th Street, Manhattan, NY",no
6946,40.639856,-74.00617199999999,99 Noodle Village LLC,99 Noodle Village LLC,11220,50099533,"774 53rd ST, Brooklyn, NY",no
6947,40.762164,-73.983575,McDonald's,1651 Food Corp,10019,50041069,"1651 Broadway, Manhattan, NY",no
6948,40.785706,-73.97273299999999,Viand Diner & Bar,EGS LLC,10024,50074122,"517 Columbus Avenue, Manhattan, NY",yes
6949,40.759485,-73.83224399999999,Spot Dessert Bar,ACO BAKERY ST MARKS LLC,11354,50058388,"3916 Prince Street , Queens, NY",no
6950,40.740803,-73.995421,SUSHI TOKYO CHELSEA,SUSHI TOKYO CHELSEA LLC,10011,50063929,"121 WEST   19 STREET, Manhattan, NY",no
6951,40.754366999999995,-73.995575,Wrecking Club LLC DBA Break Bar NYC,Wrecking Club LLC,10018,FA0206596,"458 9th Avenue, Manhattan, NY",no
6952,40.682511,-73.836,Gramar restaurant inc,Gramar restaurant inc,11417,41073304,"105-03  Liberty avenue , Queens, NY",no
6953,40.728797,-73.986351,sushi kai,sushi kai inc,10003,50105847,"332 east 9th street, Manhattan, NY",yes
6954,40.726576,-73.98476,Night Music,Derossi Asia LLC,10009,50085102,"111 East 7th Street, Store East, Manhattan, NY",yes
6955,40.722377,-74.009737,Sushi Azabu,Plan Do See Corporation,10013,41305738,"428 Greenwich St, Manhattan, NY",yes
6956,40.675346999999995,-73.966865,GOLD STAR BEER COUNTER,BIERENDELI'S LLC,11238,50105157,"340 STERLING PLACE, Brooklyn, NY",yes
6957,40.82873,-73.948758,Harlem Public,"South Lake Hospitality Group, Inc",10031,41645852,"3612 Broadway, Manhattan, NY",no
6958,40.741737,-73.981043,Turkish Kitchen,Bolu Inc,10016,H25 40399372,"386 3rd Avenue, Manhattan, NY",no
6959,40.760686,-73.83342900000001,Kakurega Japanese Cuisine,Yu Sushi Bar 168 Inc,11354,50052591,"13344 37th Ave, Queens, NY",no
6960,40.732121,-73.98805300000001,Han Dynasty,Han Dynasty NYU Corp,10003,50001256,"90 Third Ave, Manhattan, NY",no
6961,40.674822999999996,-73.98158199999999,Kos Kaffe Roasting House,Kos Kaffe Roasting House,11215,41403924,"251 Fifth Avenue, Brooklyn, NY",no
6962,40.6607,-73.99408199999999,Panchitas Place,Panchitas Place Inc,11215,50078127,"709  5th Ave, Brooklyn, NY",no
6963,,,Sushi Teru,Hui&Yuri Inc,10014,4610756,"615 1/2 Hudson Street, Manhattan, NY",yes
6964,40.80012,-73.96593299999999,GRAIN HOUSE,GRAIN HOUSE INC,10025,50085528,"929 Amsterdam ave, Manhattan, NY",no
6965,40.718768,-73.997587,Sofia's of Little Italy,PSSP NY INC,10013,41564000,"143 Mulberry Street, Manhattan, NY",no
6966,40.810572,-73.94396400000001,Harlem Hookah,HH Bowen LLC,10027,50038684,"381 Lenox Avenue, Manhattan, NY",no
6967,,,Pisillo italian panini,Rona inc.,10001,50088730,"124w 25 street , Manhattan, NY",no
6968,40.730268,-73.953586,Temkin's,120 Seconds LLC,11222,1317524,"155 Greenpoint Ave, Brooklyn, NY",no
6969,40.750946,-73.872916,Mi Pequeno El Salvador Restaurant Corp,Mi Pequeno El Salvador Restaurant Corp,11372,41600495,"94-16  37th Avenue , Queens, NY",no
6970,40.647203000000005,-74.008151,Tacos California Reencuentro Corp,Tacos California Reencuentro Corp,11220,50100367,"4616  5th Avenue , Brooklyn, NY",no
6971,40.765713,-73.969874,NELLO,MADISON GLOBAL LLC,10065,41437526,"696 MADISON AVENUE, Manhattan, NY",no
6972,40.746108,-73.8901,Norbu lingkhas kitchen,Norbu lingkhas kitchen,11373,50073977,"7516  Broadway , Queens, NY",no
6973,,,Polonia Democratic Club Inc,Polonia Democratic Club Inc,11385,1010807,"140 Grand Street, Brooklyn, NY",no
6974,40.83409,-73.85264699999999,SALOME LATIN CUISINE,SALOME LATIN CUISINE CORP,10462,50049968,"2152 WESTCHESTER AVENUE, Bronx, NY",no
6975,40.722419,-73.995162,YN,YN WINEBAR LLC,10012,41637061,"227  MOTT STREET , Manhattan, NY",no
6976,40.640196,-73.994952,D&D Coffee Shop,Fort Hamilton Diner,11219,41213323,"4508 Fort Hamilton Parkway, Brooklyn, NY",no
6977,40.721318,-73.995573,Epistrophy,Caffe Vetro Inc,10012,41117553,"200  Mott street, Manhattan, NY",no
6978,40.69045,-73.995092,151 ATLANTIC AVE CORP,151 ATLANTIC AVE CORP,11201,50108912,"151 ATLANTIC AVENUE, Brooklyn, NY",no
6979,40.747225,-73.95506800000001,Rockaway Brewing Company,Rockaway Brewing Company LLC,11101,nabrewer,"4601 5th st, Queens, NY",no
6980,40.77082,-73.920924,BZ GRILL,"MELOUTA,  CORP",11102,41121747,"27-02 ASTORIA BOULEVARD, Queens, NY",no
6981,40.707695,-73.931974,Guadalupe Inn,"Knickerbocker uno, LLC",11237,50054847,"1 Knickerbocker Avenue, Brooklyn, NY",no
6982,40.774755,-73.908737,Astoria Bier and Cheese-Ditmars,"YGRW, LLC",11105,172924,"35-11 Ditmars Boulevard, Queens, NY",no
6983,40.625663,-74.024212,Bul inc,Bul Inc,11209,50054619,"8002 5th avenue, Brooklyn, NY",no
6984,40.68495,-73.994638,COBBLE HILL CINEMAS,H &amp; K CINEMA CORP,11231,41252043,"265 COURT STREET, Brooklyn, NY",no
6985,40.747896000000004,-73.940173,Dutch Kills Bar,27-24 Tavern Corp.,11101,41477010,"2724  Jackson Ave. , Queens, NY",no
6986,40.680304,-73.967901,Bilt Bar,JH Hospitality,11238,50094669,"583 Vanderbilt Ave, Brooklyn, NY",yes
6987,40.759475,-73.99188199999999,Sushiva,Great tasting 615 inc,10036,50101336,"615 9 ave, Manhattan, NY",no
6988,40.793278,-73.967233,BIRCH,HIT THE GROUNDS RUNNIN' LLC,10025,50000011,"750 COLUMBUS AVENUE, Manhattan, NY",no
6989,40.731786,-74.003309,Blind Tiger,Tiger Ale LLC,10014,41185348,"281 Bleecker Street , Manhattan, NY",yes
6990,40.598132,-73.96284200000001,Guerrero's Restuarant,Guerrero's Grocery & Deli Corp,11223,50011150,"809 Avenue U, Brooklyn, NY",no
6991,40.704336,-74.010312,Route 66 Smokehouse,RET VENTURE LTD,10004,50003242,"46 STONE STREET, Manhattan, NY",yes
6992,40.683533000000004,-73.995324,D'Amico Coffee Inc,D'Amico Coffee Inc.,11231,50041581,"309-311 Court Street, Brooklyn, NY",no
6993,40.681307000000004,-73.87902700000001,ROTI ON THE RUN,ROTI ON THE RUN II CORP,11208,41580756,"189 NORWOOD AVENUE, Brooklyn, NY",no
6994,40.735832,-74.00125899999999,Pasta By Hudson,BRANDON FAY,10014,50116211,"12 PERRY STREET, Manhattan, NY",yes
6995,40.722671999999996,-73.979873,NUBLU,NUBLU LLC,10009,40894333,"62 AVENUE C, Manhattan, NY",no
6996,40.728773,-73.998362,Marumi Corporation,Marumi Corporation,10012,40394560,"546 La Guardia Place, Manhattan, NY",yes
6997,40.678346999999995,-73.831907,JOHNNY'S RESTAURANT BAR &amp; LOUNGE,JOHNNY'S RESTAURANT BAR &amp; LOUNGE INC.,11417,41627769,"107-09 ROCKAWAY BOULEVARD, Queens, NY",no
6998,40.632763,-74.01114399999999,hotpot 828,hotpot 828 inc,11220,50050758,"828  64th ST, Brooklyn, NY",no
6999,40.777167999999996,-73.957272,SABA'S P[IZZA,BRITTGAB CORP,10028,50054385,"1217 LEXINGTON AVE, Manhattan, NY",no
7000,40.728603,-73.978651,B-CUP CAFE,PW FOOD ENTERPRISES INC.,10009,41191695,"212 AVE B., Manhattan, NY",no
7001,40.768584000000004,-73.91115400000001,SABRY'S SEAFOOD RESTAURANT,NOOR EL HADA CORP.,11103,41172527,"2425 STEINWAY STREET, Queens, NY",no
7002,40.719228,-73.842327,The Tap House,Eire Corp,11375,41388432,"72-07 Austin street , Queens, NY",no
7003,40.821064,-73.94368399999999,Hexagon Lounge,Hexagon Lounge INC,10030,50073017,"318  142 street , Manhattan, NY",no
7004,40.749086,-73.88704200000001,Kitchen 79,Kitchen 79 Inc.,11372,50010973,"37-70 79th street, Queens, NY",no
7005,40.748053000000006,-73.880021,Mr Panchos cafe,Mr Panchos cafe inc,11372,002SY20LIC,"8609 Roosevelt Avenue , Queens, NY",no
7006,40.724507,-74.002948,Piccola cucina Estiatorio,MGM thompson LLC,10012,50059594,"75  Thompson St, Manhattan, NY",no
7007,40.757473,-73.860923,Polanco's Restaurant,Polanco's Restaurant,11368,83433503,"33-13 108 Street, Queens, NY",no
7008,40.678702,-73.986329,MIRROR tea house,"MIRROR IN THE WOODS, LLC",11215,50057994,"575 Union Street, Brooklyn, NY",no
7009,40.854324,-73.911824,Reina Restaurant,Reina Restaurant,10453,04-00483,"1969  University Avenue, Bronx, NY",no
7010,40.746796999999994,-73.989956,SUN SWEET MARKET,JK MARKET,10001,50106000,"838 6 AVE, Manhattan, NY",no
7011,40.764553,-73.91641899999999,Butcher Bar,Butcher King Inc,11103,50016498,"37-10 30th Avenue , Queens, NY",no
7012,40.746712,-74.001826,JOE: THE ART OF COFFEE,JAGR TWO LLC,10011,41345732,"405 WEST   23 STREET, Manhattan, NY",yes
7013,40.863040000000005,-73.843436,Fratelli,Jo & Ed Caterers,10469,41665851,"2507 Eastchester Road, Bronx, NY",no
7014,40.767884,-73.911534,Merguez & Frite,Merguez & Frites Corp,11103,50099767,"40-06 25th Avenue , Queens, NY",no
7015,40.78111,-73.917774,AGNANTI RESTAURANT,MS RESTAURANT,11105,40954215,"1906 DITMARS BLVD, Queens, NY",no
7016,40.743642,-73.958878,PIATTO LIC,PIATTO LLC,11101,50065229,"1-50  50th Avenue, Queens, NY",no
7017,40.676103000000005,-73.971689,Fausto Restaurant,Pasta People LLC,11238,50072003,"348 Flatbush Ave, Brooklyn, NY",no
7018,40.774091999999996,-73.981226,LE BOTANISTE,BOTANICUS COLUMBUS INC,10023,50105781,"156 COLUMBUS AVENUE, Manhattan, NY",no
7019,40.751768,-73.972779,Overlook,44th street nyc inc,10017,41006035,"225  east 44th street, Manhattan, NY",no
7020,40.705809,-73.915313,CYPRESS CAFE LLC,CYPRESS CAFE LLC,11385,50108656,"1702 STANHOPE STREET, Queens, NY",no
7021,40.742422,-73.99162,The Storehouse,MBG Taverns Inc,10010,50000501,"69 W 23rd Street, Manhattan, NY",yes
7022,40.732009000000005,-73.995746,La Panineria,MISTER BUY CORP,10003,50107462,"9 EAST    8 STREET, Manhattan, NY",yes
7023,,,DELICE MACARONS,DELICE MACARONS CORP,10023,50112968,"321 1/2 AMSTERDAM AVENUE, Manhattan, NY",yes
7024,40.727222,-73.853284,Mama schnitzel,Mama shnitzel,11374,50092264,"100-22  67 ave, Queens, NY",no
7025,40.759883,-73.982374,ICHIRAN U.S.A. INC,ICHIRAN U.S.A. INC,10019,50084009,"152 W 49th Street, Manhattan, NY",yes
7026,40.758445,-73.98282900000001,Tender Steak and Sushi Lab,Logans Sanctuary LLC,10036,50033203,"130 - 132 West 47 Street, Manhattan, NY",no
7027,40.713042,-73.78217099999999,Roti corner inc.,Roti corner inc.,11432,40510647,"180-18 Hillside ave , Queens, NY",no
7028,40.86575,-73.886251,EL NUEVO TENAMPA RESTAURANT,EL NUEVOTENAMPA RESTAURANTE INC,10458,50002803,"2765 WEBSTER AVENUE, Bronx, NY",no
7029,40.749171000000004,-73.970333,tudor city steakhouse,45 tudor restaurant llc,10017,50069643,"45 tudor city place , Manhattan, NY",yes
7030,40.813479,-73.945027,Renaissance Harlem,Renaissance Harlem Corp,10030,50061531,"2245 Adam Clayton Powell Jr. Blvd, Manhattan, NY",no
7031,40.814249,-73.937154,"Lead by Example & Reverse the Trend, Inc., DBA Legends House of Seafood","Lead by Example & Reverse the Trend, Inc.",10037,50105149,"1 W. 137th Street, Manhattan, NY",no
7032,40.728207,-73.86415600000001,UThai,Uthai Corporation,11374,50066229,"6355 Wetherole street, Queens, NY",no
7033,40.817161999999996,-73.921851,MCDONALDS,MIC- EASTCHESTER LLC,10451,50050671,"279 EAST  149 STREET, Bronx, NY",no
7034,40.742732000000004,-73.954075,Black Star Bakery &amp; Kitchen,DAN MAGOR,11101,50108457,"1001 50TH AVE, Queens, NY",no
7035,40.677877,-73.979479,bricolage vietnamese gastropub,choucroute LLC,11217,50018819B0900639,"162 5th avenue, Brooklyn, NY",no
7036,40.703737,-73.926998,191 KNICKERBOCKER AVENUE,"BIG HUMBLE, LLC",11237,50069965,"191 KNICKERBOCKER AVENUE, Brooklyn, NY",no
7037,40.759640000000005,-73.991763,Portici Restaurant Inc.,Portici Restaurant Inc.,10036,40698807,"621 9 Avenue, Manhattan, NY",no
